250
1S0|19.3928122767|-99.1732415845
1S7|19.3791320829|-99.2466687981
1S6|19.3874372462|-99.2220879793
1S5|19.3900725838|-99.2096038635
1S4|19.3906561806|-99.2019966079
406S2|19.4763398238|-99.114428531
406S3|19.4705734361|-99.1019830722
1S9|19.3617728561|-99.2780079603
1S8|19.3776930795|-99.2515366373
116S12|19.425423712|-99.1276642977
406S7|19.4653629053|-99.0804624983
116S10|19.4223899597|-99.1211608144
406S5|19.4650986704|-99.0872907273
166S11|19.3385278234|-99.2406590105
271S15|19.3650867667|-99.0067163395
273S0|19.417950453|-99.0975575611
221S17|19.2880408374|-99.1457301207
176S11|19.2859664825|-99.1260181
253S15|19.3910760195|-99.138317299
271S31|19.2954862937|-99.0140245541
256S11|19.4191721246|-98.9155216798
273S1|19.3956700643|-99.0994644359
69S2|19.3288194935|-99.082463136
69S3|19.3329188889|-99.081667027
458S9|19.5590697231|-99.1896362962
458S8|19.5790537865|-99.206689704
69S6|19.342914349|-99.075881743
69S7|19.3506224977|-99.0751469113
69S4|19.3362318248|-99.0806338643
458S3|19.647965582|-99.1963994432
458S2|19.6664135792|-99.1994498109
458S1|19.6887481916|-99.1928034266
69S9|19.3547113279|-99.0828943752
458S7|19.5973450378|-99.2006920529
458S6|19.6088928853|-99.1900895388
458S5|19.6176007302|-99.1913197327
458S4|19.6283703472|-99.1931380602
7S24|19.6117344285|-99.1901405681
7S25|19.6159490812|-99.1907540866
7S26|19.6213872069|-99.1916612663
7S27|19.630316333|-99.1931749525
7S20|19.5894246748|-99.2014118728
7S21|19.5975845829|-99.1948675646
7S22|19.5992054239|-99.1894370356
7S23|19.6034100574|-99.1887094723
108S10|19.5837426017|-99.0414344819
253S6|19.3105255403|-99.1409518978
7S28|19.6402956534|-99.1948047554
7S29|19.6443184401|-99.1954850432
113S6|19.2902406364|-99.0153318744
9S9|19.3381366623|-99.1507368102
9S8|19.3405076236|-99.1531008771
221S19|19.2954809216|-99.1505483466
222S11|19.3163456|-99.234805
9S3|19.3502544394|-99.164018031
9S2|19.3526620859|-99.1656176612
9S1|19.3575533318|-99.1700456311
9S0|19.3606887371|-99.1712541274
9S7|19.3437872373|-99.1574604187
9S6|19.3440892319|-99.1600148273
9S5|19.3443674852|-99.1624998766
9S4|19.3477143644|-99.1646239279
40S1|19.3860278281|-99.0862496403
222S8|19.3218491608|-99.2212738043
153S14|19.3891771234|-99.2621937259
222S6|19.3258927919|-99.2139446772
222S7|19.3240596198|-99.21660185
61S20|19.2650064894|-99.1101946211
222S5|19.3414376635|-99.2034160191
222S2|19.3459814683|-99.1900707493
40S3|19.3862378648|-99.1020800335
222S0|19.3543757776|-99.1750479392
222S1|19.350248371|-99.1869732104
33S3|19.307616099|-99.1736805162
33S2|19.3093384035|-99.1708938682
33S1|19.3122179466|-99.1710347372
33S0|19.324403|-99.1733082
33S5|19.3054113381|-99.1800612618
33S4|19.3058627067|-99.1754747231
40S5|19.3883779088|-99.1122054367
165S4|19.203278486|-99.0458657772
40S4|19.3876736953|-99.1078908968
96S12|19.3563863442|-99.0991711066
96S13|19.3560227374|-99.101784759
96S10|19.3563620943|-99.0861294345
96S11|19.3582696484|-99.0888472909
96S16|19.3504563566|-99.1304286195
96S17|19.3473679522|-99.1325965195
96S14|19.3577700523|-99.1215464629
96S15|19.3534719624|-99.1264669361
277S0|19.2705722|-99.2210657
96S18|19.3453326573|-99.1371147129
44S2|19.4390680306|-99.1835735006
35S20|19.3335518071|-99.2003517525
35S21|19.3365048446|-99.1937718892
35S22|19.3373251906|-99.1840819691
35S23|19.3454773399|-99.1808547605
219S9|19.4248262189|-99.1863228353
239S8|19.3857955022|-99.1009807712
155S1|19.3494577046|-99.1890004836
40S2|19.3844917949|-99.0949614341
279S6|19.2956874933|-99.3570764899
166S10|19.3372981208|-99.2360922218
260S17|19.49653127|-99.0824705496
274S23|19.457706814|-98.8980469858
165S2|19.1968810284|-99.0266430003
165S3|19.1999181335|-99.0351832187
165S0|19.1920829608|-99.0214962864
165S6|19.2175042281|-99.051007629
165S7|19.2249061377|-99.0546667186
61S22|19.2730632036|-99.1194074596
165S5|19.2121790228|-99.0483301096
153S19|19.3902445329|-99.2507834575
165S8|19.2509193196|-99.0591000653
165S9|19.2482676086|-99.0724855721
31S20|19.3371570194|-99.1849500984
31S21|19.3411458224|-99.1817230084
31S22|19.3448622786|-99.1809777103
153S18|19.3875683857|-99.2558720397
228S8|19.3124301219|-99.2202770928
228S9|19.310920951|-99.2241786588
234S1|19.5401140856|-99.1520732265
234S0|19.5417884773|-99.1503470536
243S1|19.4052235989|-99.1846868122
234S5|19.4965201129|-99.1232832694
234S4|19.5063489778|-99.1301460172
228S0|19.3437477|-99.1903134
228S1|19.3400923728|-99.1916334809
228S3|19.334535958|-99.2024533323
228S4|19.3325159085|-99.2068199434
228S5|19.3266538686|-99.2132143965
228S6|19.3229546568|-99.2179715522
228S7|19.320653303|-99.2209464608
458S19|19.4987579903|-99.155550288
458S18|19.5145469511|-99.1617271952
61S25|19.3093500516|-99.1240654208
226S13|19.357402167|-99.0969642327
2S18|19.5501745982|-99.0470800647
2S19|19.5484157044|-99.0445086232
2S16|19.5534282931|-99.051367584
2S17|19.5486548109|-99.0504917576
2S14|19.5695111889|-99.0437481217
2S15|19.5575612991|-99.0492934103
2S12|19.5945744721|-99.0380580679
2S13|19.5717773768|-99.0433230829
2S10|19.5996232768|-99.0452789855
2S11|19.5974724006|-99.0414175335
114S2|19.3276567381|-99.1581583089
177S11|19.3613552818|-99.0760945872
98S9|19.2960049458|-99.2143276517
217S18|19.3405931521|-99.1483042875
177S16|19.3785424679|-99.0695164786
177S15|19.3757993154|-99.0700289953
105S13|19.2788674124|-99.1679041872
217S14|19.3583705608|-99.1534033152
217S15|19.3529080622|-99.1518292089
217S16|19.3506964601|-99.1511925543
217S17|19.345624248|-99.1497491638
217S10|19.3736584964|-99.1577730674
114S0|19.3160940252|-99.1660884204
223S1|19.5087797417|-99.206654394
217S13|19.3609598075|-99.1541237282
61S24|19.3035870735|-99.124577824
114S1|19.3241332052|-99.1589784767
240S2|19.5002827018|-99.0252184037
189S17|19.409194224|-99.0805527387
36S6|19.3099722865|-99.1560791293
114S6|19.3309760274|-99.1761188226
36S4|19.3187751851|-99.1493119544
36S5|19.310653198|-99.1522437003
36S2|19.3305668234|-99.1444884031
36S3|19.3257492337|-99.1471801742
36S1|19.3376559493|-99.1467239843
114S4|19.3310324794|-99.1668027342
114S5|19.3323471268|-99.1711564068
139S27|19.607660482|-99.0650904821
67S5|19.500348402|-99.1494613008
130S6|19.7317025994|-98.9711662733
240S3|19.5037250717|-99.0336983893
279S5|19.2958761889|-99.3612093143
165S18|19.258963716|-99.1075420553
189S11|19.4174763441|-99.1026418903
274S3|19.4062424795|-99.0726594141
165S19|19.2610865256|-99.1085596453
271S9|19.3900842827|-99.0450035167
390S8|19.3938598941|-99.0212072924
390S9|19.3915638247|-99.0224282123
390S4|19.4117516383|-99.0115983973
390S5|19.405711772|-99.0148502382
390S6|19.4030580119|-99.0162588468
390S7|19.3999434|-99.0179605
390S0|19.4036004788|-98.987168217
390S1|19.4088148016|-98.9903722243
271S4|19.4086193031|-99.0776228106
390S3|19.4169065146|-99.0070577433
233S0|19.3440968315|-99.1902165276
233S1|19.3518427403|-99.1787185072
233S2|19.3589202619|-99.1710153956
233S3|19.358027078|-99.1630750492
233S4|19.3575361414|-99.1535861766
233S5|19.3570642264|-99.1455114297
233S6|19.3593851797|-99.1304310424
233S7|19.3690247538|-99.1229453384
233S8|19.369402059|-99.1164466022
233S9|19.3701240512|-99.1069538365
362S7|19.3851298236|-99.1001261524
265S1|19.3425826738|-99.137421573
265S0|19.3453525085|-99.1374943403
265S3|19.3291982073|-99.1247333278
263S21|19.3355861855|-99.168033471
265S5|19.3287396935|-99.1067852844
265S4|19.3286083264|-99.1168591127
432S9|19.2790278367|-99.1345481278
432S8|19.2804894771|-99.1371449461
432S7|19.2900744948|-99.1485390643
432S6|19.2934420865|-99.1524646109
432S5|19.3207095998|-99.1380184967
432S3|19.3286548651|-99.1397833723
432S2|19.3384113289|-99.1428548155
432S1|19.3413889633|-99.138780909
432S0|19.3433540753|-99.1375244894
418S17|19.3839279216|-99.2500879099
418S16|19.381093737|-99.2545206462
418S15|19.37341032|-99.2674719201
418S14|19.3626397|-99.2855823
418S13|19.3502724|-99.3019243
418S12|19.3562753|-99.3005002
418S11|19.3540034603|-99.3046805807
418S10|19.3526349019|-99.3118767113
362S6|19.3827815073|-99.1004561993
243S0|19.4036722725|-99.1864529845
263S25|19.3455214795|-99.1409425884
319S9|19.5192171132|-99.2458807015
319S8|19.5159803928|-99.2383568686
418S19|19.3951094055|-99.2302030552
476S10|19.3882561701|-99.2410811576
108S5|19.5419293017|-99.0565349453
108S4|19.538161401|-99.0597162837
108S7|19.5504958147|-99.0519899977
108S6|19.5441709978|-99.0546170908
108S1|19.5070210173|-99.1080191898
108S0|19.4994674355|-99.118309347
108S3|19.5313204034|-99.0743447083
108S2|19.5101284208|-99.1056586271
247S5|19.2658681377|-99.1152248522
108S9|19.5787190197|-99.042068348
108S8|19.5698822739|-99.0434266575
197S9|19.4473629803|-99.0657333434
197S8|19.4494368461|-99.060679486
126S0|19.5340852484|-99.1867489793
374S10|19.4192556688|-99.0944913489
188S1|19.3721765765|-99.069108265
197S7|19.4502841786|-99.0583404509
197S6|19.4511850984|-99.0558837899
197S1|19.4661291812|-99.0406239109
197S0|19.4687409445|-99.0389998755
197S3|19.4594865515|-99.0448685173
188S0|19.3768510204|-99.0699380268
225S9|19.2940111763|-99.1725278391
283S11|19.4682010513|-99.0645754483
283S10|19.4655038208|-99.0694879746
283S13|19.4619371668|-99.0563888856
283S12|19.4627658594|-99.0596986564
510S3|19.4618830981|-99.0907013063
510S0|19.4510533493|-99.0795830034
510S1|19.454377885|-99.0812108304
510S6|19.4626934794|-99.10876772
510S7|19.4656829532|-99.117298447
510S4|19.4631306316|-99.0943641882
510S5|19.4600766284|-99.1013562355
270S3|19.4874857278|-99.1340573089
270S2|19.4819686184|-99.1351429962
510S8|19.4665615205|-99.1197894883
126S6|19.5175579611|-99.1888801307
270S7|19.5089386021|-99.1264553436
270S6|19.5059693926|-99.1293931116
270S5|19.501193809|-99.1314347831
270S4|19.4950057771|-99.1326404773
98S18|19.2677103901|-99.2110586268
98S19|19.2690221153|-99.2142721996
25S8|19.4027598165|-99.0657439232
25S9|19.4046431764|-99.0690055069
225S4|19.2877913859|-99.1848903953
25S2|19.3690739565|-99.0103761269
25S3|19.3737263199|-99.0165926694
25S0|19.3669301|-99.0021443
25S1|19.3731257185|-99.0012866723
25S6|19.3902587185|-99.0439927557
25S7|19.3963070409|-99.054510234
25S4|19.3805333681|-99.0269364668
25S5|19.3871326727|-99.0385392312
623S10|19.2814820408|-99.1949422855
244S18|19.6403394579|-99.0784045526
244S19|19.6503989351|-99.0769390493
244S14|19.6235496679|-99.0747976976
197S4|19.4534023227|-99.0489218709
244S16|19.6333434141|-99.0757695465
244S17|19.6372213086|-99.0768791645
244S11|19.6131981052|-99.0603789222
244S12|19.6157638704|-99.0625662869
225S0|19.2835949464|-99.2025285422
136S10|19.4997537394|-99.2357612914
136S11|19.4998774565|-99.2309149419
136S12|19.4976444138|-99.2253881426
136S13|19.4950230301|-99.2214834041
136S14|19.4928247695|-99.2166467324
136S15|19.501924|-99.2044745
205S17|19.2900471669|-99.0527767501
340S0|19.5043696259|-99.2012891007
131S15|19.574346659|-99.0233205071
131S14|19.5719403542|-99.0244952103
216S19|19.3068712713|-99.0671140784
216S18|19.3122383748|-99.0698781773
131S11|19.5615475669|-99.0159285212
131S10|19.5519738844|-99.0196739206
131S13|19.567979554|-99.0219669924
131S12|19.5636243626|-99.0182339235
216S13|19.3207273197|-99.0874972715
31S19|19.3368353115|-99.1918643813
216S11|19.3302393469|-99.107378031
216S10|19.3338312414|-99.1086655283
216S17|19.3153112023|-99.0719877788
622S8|19.4868730915|-99.1852225493
216S15|19.3187947318|-99.0763453906
35S14|19.3109835487|-99.2220412713
574S0|19.4029966376|-98.9889472509
574S1|19.3976800392|-98.9879828388
574S2|19.3950360182|-98.9825225953
574S3|19.3909570274|-98.9845310558
574S4|19.3854560862|-98.9874867115
574S5|19.3832951761|-98.9886644695
574S6|19.3806192573|-98.9900581333
574S7|19.3752137318|-98.9928329174
574S8|19.3701965234|-98.9954947824
574S9|19.3624643|-98.9929625
246S6|19.3178935481|-99.0587667322
113S28|19.3411223946|-99.1366017433
113S29|19.3441735847|-99.1371698889
246S3|19.3058020733|-99.0587689085
130S7|19.7407327696|-98.9720130748
223S13|19.5489990267|-99.2394473525
89S10|19.5036233768|-99.2015305756
223S11|19.5417965187|-99.2328954111
223S10|19.530747478|-99.2241955625
130S0|19.4863433567|-99.123576099
130S1|19.5190699395|-99.0977733442
113S1|19.2689854022|-98.9985743273
44S3|19.4615449802|-99.177673749
113S3|19.2784029988|-99.0074860657
113S2|19.2765376435|-99.0049255461
113S5|19.2852727108|-99.0120019392
113S4|19.2807840773|-99.0090371464
113S7|19.2952187031|-99.0199942245
622S3|19.468351447|-99.1875932558
113S9|19.2979378105|-99.0264415737
113S8|19.2983782439|-99.0221262455
274S9|19.3588742004|-98.9933748444
133S5|19.3769091586|-99.0658906231
22S9|19.3807245746|-99.1014903091
22S8|19.3929494984|-99.1001764188
144S7|19.2932795043|-99.1701514514
144S6|19.2932307073|-99.1651431745
144S1|19.3035854117|-99.1454168839
144S0|19.3004181177|-99.1477775261
144S3|19.2976425784|-99.1533296346
144S2|19.2986453929|-99.1510337388
22S1|19.417697506|-99.078531978
22S0|19.4160282196|-99.0755024525
22S3|19.4234356078|-99.0865152027
22S2|19.4217605798|-99.0836028147
22S5|19.4168063|-99.098939
22S4|19.4238264322|-99.094304308
22S7|19.396170262|-99.0993112295
22S6|19.4143506652|-99.0985574706
209S0|19.4212272626|-99.1749078068
138S12|19.4678674801|-99.0646964778
622S4|19.4737752323|-99.1872045939
138S10|19.4651900689|-99.0753842607
138S11|19.464750641|-99.0662254961
172S13|19.3942783087|-99.1493977664
209S7|19.4619716774|-99.2226704843
622S5|19.4767597331|-99.1871539964
175S10|19.3129192257|-99.0450309787
209S6|19.4590999606|-99.2211827125
625S1|19.1987962279|-99.0130763086
625S0|19.1926238|-99.0210298
625S3|19.2057848311|-99.0011212309
625S2|19.2030301209|-99.0048952499
625S5|19.2115228111|-98.9969329202
209S5|19.4565054148|-99.2199614102
625S7|19.2215274773|-98.9929361352
625S6|19.2168158388|-98.9939214247
625S9|19.2316667803|-98.9945008918
625S8|19.2243198166|-98.9930968144
209S4|19.449409738|-99.2199475471
148S1|19.3281936272|-99.1733692436
28S9|19.34870115|-98.9842350617
28S8|19.3063824618|-98.9377943294
28S7|19.3027533|-98.9335482
28S6|19.2985555442|-98.9285454802
28S5|19.293688471|-98.9227844454
28S4|19.2906606814|-98.9161042604
28S3|19.2911607762|-98.9095604182
28S2|19.2935467|-98.882345
28S1|19.3021862507|-98.8831416456
28S0|19.3092404|-98.8561347
239S2|19.390926168|-99.1296301625
209S8|19.4657086829|-99.2245874667
292S3|19.3762668773|-98.9792349752
148S5|19.2966900775|-99.2138707208
228S21|19.2734441|-99.2331321
228S20|19.2726531523|-99.236878408
294S5|19.4197346824|-99.049964889
244S23|19.6620967001|-99.0801350689
197S2|19.461547069|-99.0435051336
199S14|19.3112055788|-99.1243530495
243S4|19.3709748572|-99.1919414697
268S5|19.3749173898|-99.2640382952
104S9|19.3457247609|-98.9813387231
104S8|19.3700444744|-99.0127013252
240S13|19.4476264956|-99.0847865946
240S14|19.4370662937|-99.1030486108
243S2|19.3946320301|-99.1854692533
510S21|19.4212901288|-99.1773735889
510S20|19.4305660058|-99.1807511501
104S3|19.4073154895|-99.0814311646
104S5|19.3972877836|-99.0571505517
104S4|19.4019577572|-99.0658963717
104S7|19.3931679487|-99.0499355128
104S6|19.3944563365|-99.0522104095
221S11|19.2684936197|-99.1274376125
221S10|19.2591948846|-99.1236616185
7S35|19.6883338396|-99.188663469
7S34|19.68535849|-99.1987702846
7S33|19.6827921549|-99.2018723874
7S32|19.680298071|-99.201462571
7S31|19.6736544733|-99.2004247285
7S30|19.649552569|-99.196380143
147S2|19.4155916325|-99.0896906323
147S3|19.4140208259|-99.0866811166
147S0|19.4167403521|-99.0903384643
147S1|19.4179714095|-99.0935437846
18S4|19.4556946412|-99.180869032
147S7|19.381645|-99.02974
147S4|19.4128119713|-99.0845745391
147S5|19.3951979403|-99.0541358548
292S7|19.3864594731|-99.0002777623
244S22|19.6587838362|-99.0805051149
294S9|19.4177872804|-99.0743380894
109S0|19.4983275467|-99.1180605602
292S6|19.384995922|-98.9972365819
139S15|19.5705217693|-99.0432390858
109S1|19.5020209714|-99.1188148334
239S1|19.394627185|-99.1320409648
294S6|19.4219443891|-99.0546591882
294S1|19.4087809852|-99.0310781569
292S5|19.3823853608|-98.9920021667
294S3|19.4141590634|-99.0431659661
294S2|19.4133662781|-99.040543615
157S1|19.4816299978|-99.1125969325
157S0|19.4830546995|-99.1159559502
157S3|19.4723798523|-99.1050419892
157S2|19.4794473785|-99.1087617801
157S5|19.4505574537|-99.0922214047
157S4|19.4675864944|-99.0961018562
29S8|19.3777578153|-99.2675267869
29S9|19.3769638884|-99.2738300216
29S6|19.3763200276|-99.2648710528
29S7|19.3783224378|-99.2614643993
29S4|19.4014805154|-99.2031628294
29S5|19.3809734797|-99.2550782412
29S3|19.4027388549|-99.198927389
29S0|19.4038606005|-99.1874558525
29S1|19.4040125771|-99.1899046172
64S13|19.4160238649|-99.0760518329
64S12|19.4298413438|-99.0984468291
64S11|19.4326709957|-99.1041177412
64S10|19.435909734|-99.1086470386
64S17|19.4147310738|-99.0732368352
64S16|19.4139966167|-99.0586088772
64S15|19.4163996891|-99.0604102002
64S14|19.4144978973|-99.0664795593
70S8|19.2886575|-98.9989203
70S9|19.2917624385|-98.9983731925
292S0|19.3679758905|-98.9677016291
227S2|19.4729195808|-99.0906401237
204S8|19.4868428748|-99.1181019669
204S9|19.4707957004|-99.1349246936
63S16|19.524024367|-99.2298464514
63S14|19.5313688362|-99.2280422163
63S15|19.5302291709|-99.2303541722
63S12|19.5304076245|-99.2195532995
63S13|19.5279570105|-99.2201509256
63S10|19.5270979178|-99.2082843083
63S11|19.5271214153|-99.2113968225
374S6|19.394109801|-99.0510056136
374S7|19.3981801953|-99.0581032762
374S4|19.3524828985|-99.0042146293
374S2|19.3446773274|-99.0041355138
374S3|19.3463321984|-99.0057866998
374S0|19.3395014827|-99.0014149278
374S1|19.342192391|-99.0020233934
444S8|19.5123726372|-99.2146791521
109S2|19.5037988|-99.1222973
247S23|19.3678396432|-99.0565092812
139S17|19.5828879|-99.0415784
199S9|19.3285662425|-99.1139505286
245S12|19.689738204|-98.978485177
548S4|19.4935359631|-99.066194514
548S7|19.4830830781|-99.0708857509
548S6|19.4868364452|-99.0694504806
548S1|19.4910435881|-99.0549608502
548S0|19.4898745363|-99.0520471362
548S3|19.4944582271|-99.06357054
548S2|19.4934259445|-99.0609570572
11S9|19.5229572373|-99.1685031439
11S8|19.5734250339|-99.2083141659
11S3|19.6442021|-99.1980224
11S2|19.6400857311|-99.211271196
11S1|19.6434379558|-99.2049455188
11S0|19.6507628308|-99.2056830948
11S7|19.5769324793|-99.2079175741
11S6|19.606933903|-99.1897058221
11S5|19.6174551561|-99.1914758119
11S4|19.6328861083|-99.194081528
109S3|19.5106030939|-99.1240828979
247S28|19.3892874378|-99.0597165027
139S16|19.5754865085|-99.0425153669
245S15|19.7863124231|-98.9727050459
422S10|19.4933197441|-99.2186059095
247S29|19.3920893033|-99.0592457587
176S17|19.3106013748|-99.1239473045
297S3|19.3659540024|-99.241674397
297S0|19.3622386132|-99.2416726066
297S1|19.35944724|-99.2445573063
297S6|19.3688732219|-99.2237112439
631S7|19.5117739674|-99.0379451713
297S4|19.3671614061|-99.2378996062
297S5|19.3666577745|-99.2326019867
297S8|19.37281542|-99.2078772184
297S9|19.3753874022|-99.2021619054
243S5|19.3664633095|-99.1909384017
119S15|19.6353386235|-99.1660106294
203S4|19.3856074841|-99.2586993731
221S21|19.3058066806|-99.1437502153
131S5|19.4570543|-99.070506
131S4|19.4535788555|-99.0752892062
131S7|19.4910290512|-99.0462490139
131S6|19.4609802886|-99.0630431997
131S1|19.4369099994|-99.1088296977
131S0|19.4319368317|-99.1147539866
131S3|19.4440888062|-99.089302359
131S2|19.4335450171|-99.1057734765
240S10|19.4531868539|-99.0761702427
119S13|19.6319695096|-99.1751626116
247S6|19.2712783021|-99.1183627762
131S9|19.5342486774|-99.0273632397
131S8|19.5279738352|-99.030026167
263S5|19.3051971073|-99.2583414063
254S14|19.4428290244|-99.1370431472
532S6|19.3975470827|-99.072617358
532S7|19.3835863551|-99.0760086655
532S4|19.4030206833|-99.0725550098
532S5|19.4004131672|-99.0720153637
532S3|19.4090896147|-99.0784425192
532S0|19.4134821347|-99.082054854
