AMOSTRAGEM 0
Origem - Destino ['193S7', '2S28']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.85500001907
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.71399998665
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.70800018311
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.72299981117
Origem - Destino ['250S5', '10S11']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.05800008774
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.12400007248
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.27300000191
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.03999996185
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.8220000267
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.98799991608
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.02500009537
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.91699981689
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.9240000248
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.16200017929
Origem - Destino ['240S0', '49S2']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.91100001335
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.80799984932
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.84700012207
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.85399985313
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.62400007248
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.91899991035
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.16799998283
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.08800005913
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.7990000248
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.97600007057
Origem - Destino ['448S11', '108S9']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.08099985123
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.82400012016
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.94600009918
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.1289999485
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.01499986649
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.88100004196
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.03600001335
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.85700011253
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.79899978638
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.18000006676
Origem - Destino ['511S5', '362S2']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.93099999428
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.91400003433
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.94799995422
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.74000000954
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(['511S5', '131S9', '2S24', '2S25', '2S26', '2S27', '2S28', '2S29', '260S7', '511S6', '511S7', '131S7', '250S18', '240S6', '240S7', '2S32', '2S33', '283S12', '511S9', '352S4', '511S11', '511S12', '511S13', '511S14', '199S0', '199S1', '199S2', '199S3', '199S4', '40S5', '40S6', '290S7', '290S8', '290S9', '290S10', '40S3', '273S3', '273S4', '273S5', '273S6', '273S7', '60S10', '362S2'], 15.897341819232395) - Time:2.71500015259
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(['511S5', '511S6', '260S7', '2S29', '2S30', '2S31', '2S32', '2S33', '2S34', '2S35', '224S8', '224S9', '81S27', '83S0', '83S1', '83S2', '83S3', '83S4', '83S5', '598S6', '598S7', '362S5', '362S6', '273S4', '273S5', '273S6', '362S3', '362S4', '22S11', '216S2', '37S1', '37S2', '37S3', '233S8', '83S7', '83S8', '233S7', '37S5', '226S5', '226S6', '226S7', '226S8', '226S9', '226S10', '362S1', '362S2'], 17.124297214340796) - Time:2.86999988556
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.7990000248
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.99699997902
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.13700008392
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(['511S5', '131S9', '2S24', '2S25', '2S26', '2S27', '2S28', '2S29', '2S30', '2S31', '2S32', '2S33', '283S12', '511S9', '352S4', '131S6', '224S3', '224S4', '224S5', '224S6', '2S35', '224S8', '224S9', '81S27', '83S0', '83S1', '83S2', '83S3', '83S4', '362S5', '273S5', '273S6', '273S7', '60S10', '362S2'], 12.092393125386796) - Time:2.882999897
Origem - Destino ['180S9', '596S13']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.07500004768
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.2650001049
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.20199990273
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.09500002861
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.26900005341
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.56500005722
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.40199995041
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.51399993896
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.29999995232
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:3.2009999752
Origem - Destino ['625S24', '193S10']
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.77800011635
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.68000006676
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.77600002289
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.59899997711
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.8220000267
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.51099991798
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.55900001526
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.66199994087
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.71300005913
Otimizacao Distancia - Ants:21 - Init pheromone:0.000748879482076 - Alpha:0.203487517777 - Beta:6 - Evaporation:0.375940629779 - Result:(None, None) - Time:2.91400003433
AMOSTRAGEM 3
Origem - Destino ['422S6', '78S13']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.26200008392
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.88999986649
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.24100017548
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.26300001144
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.08399987221
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.89700007439
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.91199994087
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.34599995613
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.96800017357
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.98299980164
Origem - Destino ['120S0', '183S0']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.00400018692
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.82799983025
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.28900003433
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.46199989319
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.91400003433
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.1819999218
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.44000005722
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.23699998856
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.06100010872
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.95300006866
Origem - Destino ['11S0', '165S12']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.54199981689
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.53600001335
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.53999996185
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.38999986649
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.72699999809
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.60700011253
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.28999996185
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.1930000782
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.23299980164
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.17800021172
Origem - Destino ['223S7', '294S4']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.76300001144
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.04299998283
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.76899981499
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.89499998093
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.03800010681
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.9240000248
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.92700004578
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.76999998093
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.34599995613
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.60300016403
Origem - Destino ['163S0', '152S19']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(['163S0', '163S1', '163S2', '163S3', '163S4', '163S5', '163S6', '163S7', '510S19', '510S20', '510S21', '252S3', '12S4', '236S2', '236S3', '236S4', '236S5', '236S6', '236S7', '236S8', '68S4', '68S5', '68S6', '68S7', '68S8', '217S13', '217S14', '37S13', '37S14', '37S15', '233S3', '233S4', '233S5', '233S6', '233S7', '226S6', '226S7', '14S19', '14S20', '150S6', '150S7', '150S8', '150S9', '253S12', '253S13', '10S4', '84S14', '84S15', '152S2', '152S3', '152S4', '152S5', '65S0', '253S9', '253S10', '141S9', '80S3', '80S4', '80S5', '201S12', '152S8', '152S9', '152S10', '432S5', '432S6', '152S14', '152S15', '152S16', '432S11', '432S12', '201S2', '201S3', '221S12', '10S15', '10S16', '221S11', '152S18', '152S19'], 30.2605211614836) - Time:6.59099984169
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.5039999485
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.31600022316
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.32699990273
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.62800002098
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.50699996948
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.2460000515
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.39999985695
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.65000009537
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(['163S0', '163S1', '163S2', '163S3', '163S4', '163S5', '163S6', '163S7', '510S19', '510S20', '510S21', '252S3', '12S4', '236S1', '236S2', '236S3', '236S4', '236S5', '236S6', '236S7', '236S8', '170S2', '68S5', '68S6', '170S5', '170S6', '37S9', '37S10', '80S2', '80S3', '141S9', '253S10', '253S11', '10S6', '10S7', '10S8', '10S9', '10S10', '10S11', '10S12', '137S7', '152S15', '152S16', '432S11', '432S12', '152S19'], 19.066568292879197) - Time:6.31299996376
Origem - Destino ['98S10', '70S11']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.11899995804
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.52999997139
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.15000009537
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.16000008583
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.57399988174
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.66000008583
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.50900006294
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.31599998474
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.125
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.72300004959
Origem - Destino ['244S8', '232S10']
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(['244S8', '244S9', '171S10', '171S11', '244S11', '179S10', '179S11', '179S12', '139S22', '139S23', '258S4', '258S5', '258S6', '258S7', '258S8', '258S9', '108S10', '108S11', '108S12', '250S7', '250S8', '250S9', '250S10', '250S11', '250S12', '250S13', '250S14', '250S15', '250S16', '250S17', '250S18', '240S6', '240S7', '240S8', '283S12', '283S13', '204S1', '204S2', '204S3', '204S4', '178S5', '178S6', '227S0', '248S15', '204S5', '204S6', '204S7', '204S8', '254S3', '254S4', '254S5', '254S6', '254S7', '56S8', '56S9', '56S10', '138S0', '91S9', '91S10', '270S1', '270S2', '95S2', '95S3', '270S3', '270S4', '270S5', '172S1', '172S2', '172S3', '95S1', '172S5', '172S6', '172S7', '172S8', '296S3', '296S4', '254S14', '59S8', '59S9', '59S10', '254S16', '254S17', '100S7', '100S8', '100S9', '100S10', '367S21', '100S11', '100S12', '100S13', '79S5', '79S6', '79S7', '79S8', '79S9', '79S10', '79S11', '261S20', '189S2', '367S19', '367S20', '533S12', '533S13', '533S14', '533S15', '533S16', '12S3', '81S0', '81S1', '476S1', '209S0', '91S24', '217S1', '217S2', '217S3', '217S4', '217S5', '217S6', '217S7', '217S8', '217S9', '217S10', '217S11', '217S12', '217S13', '68S8', '68S9', '152S3', '152S4', '152S5', '65S0', '65S1', '65S2', '65S3', '65S4', '65S5', '61S24', '61S25', '61S26', '61S27', '160S9', '232S9', '232S10'], 54.702676653359624) - Time:6.16700005531
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:5.8789999485
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.32100009918
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.15099978447
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.36100006104
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.29699993134
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.3860001564
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.18799996376
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.18499994278
Otimizacao Distancia - Ants:45 - Init pheromone:0.000679581748841 - Alpha:0.954849949155 - Beta:5 - Evaporation:0.346788387624 - Result:(None, None) - Time:6.17900013924
Origem - Destino ['238S5', '374S6']
