stop_id,stop_name,stop_desc,stop_lat,stop_lon
588S13,R 537 588S13,FES ARAGÓN - MARTÍN CARRERA (METRO) 588S13,19.47480796824025,-99.05340744319814
590S14,R 248 590S14,FES ARAGÓN - DEPORTIVO 18 DE MARZO (METRO) 590S14,19.47477534678149,-99.05414156392531
56S10,R 56 56S10,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S10,19.474731302915437,-99.1311769766003
262S10,R 262 262S10,VILLA DE ARAGÓN - VALLEJO 262S10,19.474706788967172,-99.1147517972269
424S7,R 424 424S7,VILLA DE ARAGÓN - CEYLÁN 424S7,19.47470571415406,-99.1093422675851
178S5,R 178 178S5,BOULEVARD PUERTO AÉREO (METRO) - CASAS ALEMÁN 178S5,19.47469520213474,-99.0898643648058
76S8,R 76 76S8,SULLIVAN - AZCAPOTZALCO (MERCADO) 76S8,19.474668701458835,-99.17349757820702
478S9,R 478 478S9,MOCTEZUMA (METRO) - PLAZAS-ENEP 478S9,19.47464897854197,-99.05348189721244
424S8,R 424 424S8,VILLA DE ARAGÓN - CEYLÁN 424S8,19.47459583664814,-99.11439705307457
138S4,R 138 138S4,POTRERO (METRO) - VILLA DE ARAGÓN 138S4,19.474545810771538,-99.10974500348377
424S11,R 424 424S11,VILLA DE ARAGÓN - CEYLÁN 424S11,19.474513816196463,-99.13058387437633
618S12,R 618 618S12,CUCHILLA - PROVIDENCIA 618S12,19.47448509759016,-99.08835427555817
468S8,R 59 468S8,INDIOS VERDES (METRO) - ZÓCALO 468S8,19.474453562054617,-99.12135108362484
588S4,R 537 588S4,FES ARAGÓN - MARTÍN CARRERA (METRO) 588S4,19.474419176560925,-99.08556908735989
496S10,R 496 496S10,NUEVA ATZACOALCO - ZÓCALO 496S10,19.474374163968267,-99.12267259308447
426S7,R 310 426S7,FABELA - CUCHILLA 426S7,19.474267710427405,-99.08478751279182
275S10,R 275 275S10,BOSQUES DE ARAGÓN - POTRERO (METRO) 275S10,19.47426111471108,-99.12986177602103
333S2,R 333 333S2,LA RAZA (METRO) - SANTIAGO ATEPETLAC 333S2,19.4741781,-99.1383122
262S15,R 262 262S15,VILLA DE ARAGÓN - VALLEJO 262S15,19.474143319216243,-99.1295295419091
593S9,R 275 593S9,BOSQUES DE ARAGÓN - POTRERO (METRO) 593S9,19.474113857638145,-99.11302123080912
262S8,R 262 262S8,VILLA DE ARAGÓN - VALLEJO 262S8,19.47406764019511,-99.10828878675153
310S4,R 310 310S4,FABELA - CUCHILLA 310S4,19.474063388456624,-99.07914580983126
636S0,R 299 636S0,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 636S0,19.474040214920294,-99.07039420160132
528S19,R 528 528S19,PEÑÓN - LAS ARMAS 528S19,19.47403571842702,-99.18143322639685
256S2,R 256 256S2,CHAPINGO - BOULEVARD PUERTO AÉREO (METRO) 256S2,19.47402315294266,-98.89206809276692
21S7,R 21 21S7,NORMAL (METRO) - INDUSTRIAL VALLEJO 21S7,19.47397236916108,-99.15893229123209
593S12,R 275 593S12,BOSQUES DE ARAGÓN - POTRERO (METRO) 593S12,19.47390566042857,-99.1288592482718
379S19,R 379 379S19,SAN LÁZARO (METRO) - TEXCOCO 379S19,19.47384926548191,-98.99110951546332
71S11,R 71 71S11,NORMAL (METRO) - POLITÉCNICO (METRO) 71S11,19.473829771528692,-99.17541923011196
254S6,R 254 254S6,INDIOS VERDES (METRO) - VENUSTIANO C./ZÓCALO 254S6,19.4738213425283,-99.12299578355048
179S27,R 179 179S27,VILLA DE LAS FLORES - LA RAZA (METRO) 179S27,19.47379275965196,-99.13497890600698
426S8,R 310 426S8,FABELA - CUCHILLA 426S8,19.473788094515776,-99.08221875815983
622S4,R 102 622S4,EL ROSARIO (METRO) - CUITLÁHUAC (METRO) 622S4,19.47377523230965,-99.18720459387576
224S0,R 224 224S0,FCO. MORAZAN PRADERA - BOULEVARD PUERTO AÉREO (METRO) 224S0,19.473756635858603,-99.06851814307937
510S13,R 18 510S13,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S13,19.47374643497508,-99.15844918399277
237S10,R 237 237S10,MANCHURIA - CAMARONES (METRO) 237S10,19.473690690048173,-99.18111097882598
491S4,R 491 491S4,DEPORTIVO CEYLÁN - LA RAZA (METRO) 491S4,19.47359425426226,-99.15081525103625
593S8,R 275 593S8,BOSQUES DE ARAGÓN - POTRERO (METRO) 593S8,19.473587362757435,-99.10710786868165
44S5,R 44 44S5,CHAPULTEPEC (METRO) - AVENIDA 606 44S5,19.473544397156616,-99.15809400373305
510S12,R 18 510S12,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S12,19.473447885873828,-99.15409562194624
56S11,R 56 56S11,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S11,19.473393004773403,-99.140501040686
91S13,R 91 91S13,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S13,19.473391136794437,-99.15352470672036
56S13,R 56 56S13,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S13,19.47338609079455,-99.1603897137638
91S12,R 91 91S12,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S12,19.4733796712081,-99.1506479133464
345S5,R 345 345S5,LA RAZA (METRO) - AZCAPOTZALCO (DELEGACIÓN) 345S5,19.473353621203998,-99.16928206136618
452S1,R 452 452S1,LA RAZA - LA SELVITA 452S1,19.47328855247595,-99.13796686920298
426S9,R 310 426S9,FABELA - CUCHILLA 426S9,19.473280801181055,-99.0796092763742
345S2,R 345 345S2,LA RAZA (METRO) - AZCAPOTZALCO (DELEGACIÓN) 345S2,19.473277324143922,-99.16075567418073
510S11,R 18 510S11,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S11,19.47327574999257,-99.14627139131655
337S2,R 337 337S2,CUATRO CAMINOS (METRO) - BACHILLERES 337S2,19.473242843685362,-99.2010018595745
282S15,R 282 282S15,PLAZA ARAGON - PANTEON LOS ROSALES 282S15,19.473220404209304,-99.03587242714093
18S11,R 18 18S11,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S11,19.47318557318908,-99.14823797488661
44S6,R 44 44S6,CHAPULTEPEC (METRO) - AVENIDA 606 44S6,19.473165294306703,-99.14785207956713
354S5,R 354 354S5,EL ROSARIO (METRO) - DEFENSA 354S5,19.473153974454387,-99.22262161181729
18S10,R 18 18S10,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S10,19.47308533313124,-99.1520056130829
56S12,R 56 56S12,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S12,19.473065078746334,-99.14498517567813
510S14,R 18 510S14,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S14,19.473022817416062,-99.16160278143175
437S5,R 299 437S5,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 437S5,19.4729587599058,-99.07811585184108
227S2,R 178 227S2,BOULEVARD PUERTO AÉREO (METRO) - CASAS ALEMÁN 227S2,19.472919580787934,-99.09064012366332
527S8,R 527 527S8,LA FLORIDA - MOCTEZUMA (METRO) 527S8,19.4728957,-99.0549315
299S7,R 299 299S7,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 299S7,19.47288969193164,-99.07043616186235
91S11,R 91 91S11,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S11,19.472882957658626,-99.14417689884425
523S2,R 299 523S2,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 523S2,19.47276900595862,-99.06823383405857
349S13,R 89 349S13,CUATRO CAMINOS (METRO) - EL ROSARIO (METRO) 349S13,19.472755164814203,-99.2228512025136
66S4,R 66 66S4,DEFENSA - UNIDAD EL ROSARIO BACHILLERES 66S4,19.472752123323563,-99.22264217041152
76S7,R 76 76S7,SULLIVAN - AZCAPOTZALCO (MERCADO) 76S7,19.472744748775934,-99.1693945176032
122S4,R 122 122S4,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 122S4,19.472741293912243,-99.07933742620055
310S6,R 310 310S6,FABELA - CUCHILLA 310S6,19.472720788974623,-99.08746776599324
72S10,R 72 72S10,BALBUENA (METRO) - IMPULSORA (METRO) 72S10,19.472665233130243,-99.07914006484629
21S6,R 21 21S6,NORMAL (METRO) - INDUSTRIAL VALLEJO 21S6,19.47266435137541,-99.16220079201884
649S10,R 102 649S10,EL ROSARIO (METRO) - CUITLÁHUAC (METRO) 649S10,19.47264712967301,-99.18864484145097
581S1,R 581 581S1,TACUBA (METRO) - UNIDAD EL ROSARIO BACHILLERES 581S1,19.472623554790548,-99.18920249978851
602S3,R 583 602S3,UNIDAD EL ROSARIO BACHILLERES - CUATRO CAMINOS (METRO) 602S3,19.47262293645221,-99.20365486480927
91S14,R 91 91S14,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S14,19.47258521108711,-99.1629681919335
230S3,R 230 230S3,AZCAPOTZALCO (DELEGACIÓN) - DE LA NARANJA (CALZADA) 230S3,19.472529490074972,-99.21072318699505
428S1,R 67 428S1,PROGRESO NACIONAL - LA RAZA (METRO) 428S1,19.4725058160381,-99.13787251081754
262S7,R 262 262S7,VILLA DE ARAGÓN - VALLEJO 262S7,19.472484014564863,-99.10488983594307
46S11,R 46 46S11,BOULEVARD PUERTO AÉREO (METRO) - LA ESMERALDA 46S11,19.472461744902635,-99.07918000828309
56S14,R 56 56S14,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S14,19.472454335159654,-99.1633728251209
283S6,R 275 283S6,BOSQUES DE ARAGÓN - POTRERO (METRO) 283S6,19.472413097937224,-99.10567501034585
303S3,R 303 303S3,LA VILLA BASÍLICA (METRO) - MERCED 303S3,19.47239295650033,-99.12342011355786
275S5,R 275 275S5,BOSQUES DE ARAGÓN - POTRERO (METRO) 275S5,19.472391576282824,-99.10470456634708
157S3,R 157 157S3,LA VILLA BASÍLICA (METRO) - PANTITLÁN (METRO) 157S3,19.47237985232866,-99.10504198924423
572S3,R 572 572S3,LA VILLA BASÍLICA (METRO) - ZÓCALO 572S3,19.472257548562776,-99.1234715514782
393S4,R 393 393S4,INDIOS VERDES (METRO) - LAGUNILLA 393S4,19.472252329986983,-99.12442855147785
424S6,R 424 424S6,VILLA DE ARAGÓN - CEYLÁN 424S6,19.4722419708006,-99.10440472053295
408S16,R 408 408S16,LA VILLA BASÍLICA (METRO) - FES ARAGÓN 408S16,19.47223913322336,-99.05523491749703
331S0,R 331 331S0,NARANJA - EL ROSARIO (METRO) 331S0,19.472185606806693,-99.21029890874959
76S5,R 76 76S5,SULLIVAN - AZCAPOTZALCO (MERCADO) 76S5,19.472141207582094,-99.15285842972618
59S2,R 59 59S2,INDIOS VERDES (METRO) - ZÓCALO 59S2,19.47213401758173,-99.12363386241621
76S6,R 76 76S6,SULLIVAN - AZCAPOTZALCO (MERCADO) 76S6,19.4721189685847,-99.16437610271186
406S13,R 122 406S13,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 406S13,19.472067646152876,-99.06209427924333
571S2,R 571 571S2,CUITLÁHUAC (METRO) - REYNOSA SAN PABLO 571S2,19.472046472525165,-99.18725342075078
421S3,R 421 421S3,MOCTEZUMA (METRO) - FLORIDA 421S3,19.4720245,-99.0546678
437S6,R 299 437S6,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 437S6,19.471933003478323,-99.07224867755964
21S5,R 21 21S5,NORMAL (METRO) - INDUSTRIAL VALLEJO 21S5,19.471866756264816,-99.16467462692559
122S0,R 122 122S0,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 122S0,19.47177236581887,-99.06190799290354
138S5,R 138 138S5,POTRERO (METRO) - VILLA DE ARAGÓN 138S5,19.471651514357568,-99.10409821035508
18S9,R 18 18S9,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S9,19.471643211168395,-99.16529933832412
56S15,R 56 56S15,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S15,19.4715195639627,-99.16630163706023
190S1,R 190 190S1,CUATRO CAMINOS (METRO) - FES ACATLÁN 190S1,19.471503944100366,-99.22419012131904
618S11,R 618 618S11,CUCHILLA - PROVIDENCIA 618S11,19.471502088007025,-99.08659503787212
345S4,R 345 345S4,LA RAZA (METRO) - AZCAPOTZALCO (DELEGACIÓN) 345S4,19.47141552813568,-99.16663701898167
583S3,R 583 583S3,UNIDAD EL ROSARIO BACHILLERES - CUATRO CAMINOS (METRO) 583S3,19.471263496254384,-99.22343070351582
71S10,R 71 71S10,NORMAL (METRO) - POLITÉCNICO (METRO) 71S10,19.471134133834212,-99.17570885657827
2S32,R 2 2S32,LOS HÉROES TECÁMAC - MOCTEZUMA (METRO) 2S32,19.471025698730863,-99.05580117568421
354S6,R 354 354S6,EL ROSARIO (METRO) - DEFENSA 354S6,19.470965479933252,-99.22353393505114
629S3,R 629 629S3,LA RAZA (METRO) - POLITÉCNICO (METRO) 629S3,19.47092304993472,-99.13701681125052
379S18,R 379 379S18,SAN LÁZARO (METRO) - TEXCOCO 379S18,19.47086523719452,-98.99930042701963
89S2,R 89 89S2,CUATRO CAMINOS (METRO) - EL ROSARIO (METRO) 89S2,19.47084089304081,-99.22236895879058
523S1,R 299 523S1,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 523S1,19.4708129,-99.0663411
204S9,R 204 204S9,AVENIDA TAXÍMETROS - CHAPULTEPEC (METRO) 204S9,19.47079570044761,-99.13492469362257
406S8,R 122 406S8,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 406S8,19.470752922981525,-99.07951761299758
337S1,R 337 337S1,CUATRO CAMINOS (METRO) - BACHILLERES 337S1,19.470705733483214,-99.20678272163401
178S4,R 178 178S4,BOULEVARD PUERTO AÉREO (METRO) - CASAS ALEMÁN 178S4,19.47058780197777,-99.09045753942037
406S3,R 122 406S3,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 406S3,19.470573436097947,-99.10198307218481
548S11,R 72 548S11,BALBUENA (METRO) - IMPULSORA (METRO) 548S11,19.470438286821356,-99.07979574164506
423S8,R 323 423S8,MOCTEZUMA (METRO) - FES ARAGÓN 423S8,19.470425882125138,-99.05607840988272
122S7,R 122 122S7,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 122S7,19.47030297689175,-99.10102843731386
72S9,R 72 72S9,BALBUENA (METRO) - IMPULSORA (METRO) 72S9,19.47028990500133,-99.07960729206579
590S16,R 248 590S16,FES ARAGÓN - DEPORTIVO 18 DE MARZO (METRO) 590S16,19.47024169172425,-99.0554144547502
56S16,R 56 56S16,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S16,19.470116035285564,-99.1707869837829
262S6,R 262 262S6,VILLA DE ARAGÓN - VALLEJO 262S6,19.47007924951225,-99.10058030785578
138S6,R 138 138S6,POTRERO (METRO) - VILLA DE ARAGÓN 138S6,19.470070964464462,-99.10101328952989
606S5,R 606 606S5,SAN COSME (METRO) - DEPORTIVO CEYLÁN 606S5,19.47005722716013,-99.15383611606983
586S11,R 586 586S11,EL ROSARIO (METRO) - TACUBA (METRO) 586S11,19.470024340242766,-99.18917935267957
303S4,R 303 303S4,LA VILLA BASÍLICA (METRO) - MERCED 303S4,19.46999340236731,-99.1243197702987
579S1,R 579 579S1,CUITLÁHUAC (METRO) - UNIDAD ROSARIO BACHILLERES 579S1,19.469991853857703,-99.1874457257116
18S12,R 18 18S12,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S12,19.469890590127765,-99.1368944375337
18S8,R 18 18S8,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S8,19.469869755598648,-99.1710192495501
102S4,R 102 102S4,EL ROSARIO (METRO) - CUITLÁHUAC (METRO) 102S4,19.469809099999996,-99.18859169999999
437S7,R 299 437S7,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 437S7,19.469754988497034,-99.06511105211298
510S15,R 18 510S15,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S15,19.469466975883453,-99.17281131193543
437S4,R 299 437S4,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 437S4,19.469425513783563,-99.07977471416201
491S7,R 491 491S7,DEPORTIVO CEYLÁN - LA RAZA (METRO) 491S7,19.469401324274887,-99.13889163815067
424S5,R 424 424S5,VILLA DE ARAGÓN - CEYLÁN 424S5,19.469388292830875,-99.09922050160493
91S15,R 91 91S15,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S15,19.46932873990622,-99.17326114206855
224S1,R 224 224S1,FCO. MORAZAN PRADERA - BOULEVARD PUERTO AÉREO (METRO) 224S1,19.469284580427505,-99.07160410868427
283S7,R 275 283S7,BOSQUES DE ARAGÓN - POTRERO (METRO) 283S7,19.46926527050279,-99.09942312096432
379S17,R 379 379S17,SAN LÁZARO (METRO) - TEXCOCO 379S17,19.469117134636125,-99.0041380672671
496S11,R 496 496S11,NUEVA ATZACOALCO - ZÓCALO 496S11,19.469104748297216,-99.12466255436222
67S8,R 67 67S8,PROGRESO NACIONAL - LA RAZA (METRO) 67S8,19.469046199999998,-99.1372155
528S18,R 528 528S18,PEÑÓN - LAS ARMAS 528S18,19.46902605347482,-99.17679764071438
56S17,R 56 56S17,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S17,19.46900217571612,-99.17432185534565
256S3,R 256 256S3,CHAPINGO - BOULEVARD PUERTO AÉREO (METRO) 256S3,19.468992673765268,-98.89402424499092
56S9,R 56 56S9,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S9,19.468992515721144,-99.12754698826657
46S10,R 46 46S10,BOULEVARD PUERTO AÉREO (METRO) - LA ESMERALDA 46S10,19.468992176042963,-99.0798573514451
296S8,R 59 296S8,INDIOS VERDES (METRO) - ZÓCALO 296S8,19.46895693243234,-99.12347488135828
310S7,R 310 310S7,FABELA - CUCHILLA 310S7,19.46893004190528,-99.08508344660352
349S14,R 89 349S14,CUATRO CAMINOS (METRO) - EL ROSARIO (METRO) 349S14,19.468901840327735,-99.22175705947956
138S7,R 138 138S7,POTRERO (METRO) - VILLA DE ARAGÓN 138S7,19.468850994956888,-99.09861138900621
204S12,R 204 204S12,AVENIDA TAXÍMETROS - CHAPULTEPEC (METRO) 204S12,19.46883654882075,-99.17485093958872
510S10,R 18 510S10,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S10,19.46879612279178,-99.12671362386823
240S7,R 240 240S7,PRIZO 2 - CANDELARIA (METRO) 240S7,19.468766365787918,-99.05681419403643
197S0,R 197 197S0,AMPLIACIÓN CIUDAD LAGO - OCEANÍA (METRO) 197S0,19.468740944500563,-99.03899987546167
393S5,R 393 393S5,INDIOS VERDES (METRO) - LAGUNILLA 393S5,19.468724280793268,-99.12489487622356
196S27,R 196 196S27,EJE 3 - CUATRO CAMINOS (METRO) 196S27,19.46868350671518,-99.22642050212694
523S0,R 299 523S0,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 523S0,19.46864154466204,-99.0642957625401
327S2,R 327 327S2,INDIOS VERDES (METRO) - AUDITORIO (METRO) 327S2,19.468609262627716,-99.12493533426996
510S16,R 18 510S16,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S16,19.468584893110847,-99.1756518598803
636S1,R 299 636S1,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 636S1,19.468573578657363,-99.0702283277607
345S0,R 345 345S0,LA RAZA (METRO) - AZCAPOTZALCO (DELEGACIÓN) 345S0,19.46853957044542,-99.13982834699385
132S21,R 132 132S21,LOMAS LINDAS MONTE MARÍA - OBSERVATORIO (METRO) 132S21,19.468498563327856,-99.2263211727983
426S5,R 310 426S5,FABELA - CUCHILLA 426S5,19.468451796886143,-99.0841387576102
536S0,R 536 536S0,TACUBA (METRO) - IZCALLI DEL VALLE 536S0,19.46840110611407,-99.18947203288627
209S9,R 209 209S9,CHAPULTEPEC (METRO) - VALLE DORADO 209S9,19.468375265517523,-99.22600731691172
622S3,R 102 622S3,EL ROSARIO (METRO) - CUITLÁHUAC (METRO) 622S3,19.46835144703375,-99.18759325577288
254S7,R 254 254S7,INDIOS VERDES (METRO) - VENUSTIANO C./ZÓCALO 254S7,19.468325674650757,-99.12492001774837
18S13,R 18 18S13,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S13,19.468287570001152,-99.12521455229131
283S11,R 275 283S11,BOSQUES DE ARAGÓN - POTRERO (METRO) 283S11,19.46820105127203,-99.06457544832699
629S0,R 629 629S0,LA RAZA (METRO) - POLITÉCNICO (METRO) 629S0,19.468136784446767,-99.1399420509079
548S12,R 72 548S12,BALBUENA (METRO) - IMPULSORA (METRO) 548S12,19.468134235986636,-99.08024326247326
143S0,R 143 143S0,LA RAZA (METRO) - JUANACATLÁN (METRO) 143S0,19.46803320149914,-99.13737786223459
333S0,R 333 333S0,LA RAZA (METRO) - SANTIAGO ATEPETLAC 333S0,19.468028484535022,-99.14003798936093
345S1,R 345 345S1,LA RAZA (METRO) - AZCAPOTZALCO (DELEGACIÓN) 345S1,19.468007068323264,-99.1493072861801
590S15,R 248 590S15,FES ARAGÓN - DEPORTIVO 18 DE MARZO (METRO) 590S15,19.46800687841266,-99.0567898823768
636S2,R 299 636S2,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 636S2,19.46798659827162,-99.06759547589274
270S0,R 270 270S0,LA RAZA (METRO) - TICOMÁN 270S0,19.46796951659469,-99.13866277766255
237S9,R 237 237S9,MANCHURIA - CAMARONES (METRO) 237S9,19.46789830290878,-99.17564012980549
428S0,R 67 428S0,PROGRESO NACIONAL - LA RAZA (METRO) 428S0,19.46788883136897,-99.13872968813337
204S3,R 204 204S3,AVENIDA TAXÍMETROS - CHAPULTEPEC (METRO) 204S3,19.46788624592673,-99.08277454633972
328S9,R 197 328S9,AMPLIACIÓN CIUDAD LAGO - OCEANÍA (METRO) 328S9,19.46787774947482,-99.0381137822145
491S5,R 491 491S5,DEPORTIVO CEYLÁN - LA RAZA (METRO) 491S5,19.467875420223393,-99.14949598280032
138S12,R 138 138S12,POTRERO (METRO) - VILLA DE ARAGÓN 138S12,19.467867480107003,-99.06469647779642
95S0,R 95 95S0,LA RAZA (METRO) - ARCOS 95S0,19.467860131896966,-99.13849015818549
56S8,R 56 56S8,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S8,19.46785818354954,-99.12353618857736
91S8,R 91 91S8,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S8,19.46776717182589,-99.12327004442847
18S7,R 18 18S7,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S7,19.46771542855299,-99.1765653280673
157S4,R 157 157S4,LA VILLA BASÍLICA (METRO) - PANTITLÁN (METRO) 157S4,19.467586494377038,-99.09610185618668
523S3,R 299 523S3,BOULEVARD PUERTO AÉREO (METRO) - PRADERA 523S3,19.467545675927468,-99.0803530351074
602S2,R 583 602S2,UNIDAD EL ROSARIO BACHILLERES - CUATRO CAMINOS (METRO) 602S2,19.467458147404134,-99.20773326692563
498S2,R 498 498S2,VILLAS DE ARAGON - HÉROES DE TECAMAC  7 498S2,19.4674519,-99.0566166
18S14,R 18 18S14,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 18S14,19.467375199378036,-99.12259408678878
56S18,R 56 56S18,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S18,19.46736649062095,-99.17694374304563
491S6,R 491 491S6,DEPORTIVO CEYLÁN - LA RAZA (METRO) 491S6,19.467240487368144,-99.14405604075225
275S4,R 275 275S4,BOSQUES DE ARAGÓN - POTRERO (METRO) 275S4,19.467233246052153,-99.09471713032725
426S4,R 310 426S4,FABELA - CUCHILLA 426S4,19.467194515089226,-99.07969198286652
618S9,R 618 618S9,CUCHILLA - PROVIDENCIA 618S9,19.467143164247094,-99.07946322295487
310S8,R 310 310S8,FABELA - CUCHILLA 310S8,19.466654251745602,-99.08045757945821
528S17,R 528 528S17,PEÑÓN - LAS ARMAS 528S17,19.46662973841278,-99.17432045378443
44S7,R 44 44S7,CHAPULTEPEC (METRO) - AVENIDA 606 44S7,19.466609455312256,-99.12042704030243
510S8,R 18 510S8,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S8,19.46656152054947,-99.11978948834165
496S12,R 496 496S12,NUEVA ATZACOALCO - ZÓCALO 496S12,19.466502600182437,-99.12563116977188
45S9,R 45 45S9,CHAPULTEPEC (METRO) - INDIOS VERDES (METRO) 45S9,19.46647341001824,-99.12445276825551
593S3,R 275 593S3,BOSQUES DE ARAGÓN - POTRERO (METRO) 593S3,19.46638663748822,-99.07266583277661
178S3,R 178 178S3,BOULEVARD PUERTO AÉREO (METRO) - CASAS ALEMÁN 178S3,19.46637264266722,-99.0928427680714
262S5,R 262 262S5,VILLA DE ARAGÓN - VALLEJO 262S5,19.466330988052874,-99.09210069763583
618S8,R 618 618S8,CUCHILLA - PROVIDENCIA 618S8,19.4663018,-99.07228909999999
421S2,R 421 421S2,MOCTEZUMA (METRO) - FLORIDA 421S2,19.46629213228486,-99.05713052647951
555S11,R 555 555S11,ACUEDUCTO DE GUADALUPE - PINO SUÁREZ (METRO) 555S11,19.466280813265893,-99.14330003434499
224S2,R 224 224S2,FCO. MORAZAN PRADERA - BOULEVARD PUERTO AÉREO (METRO) 224S2,19.466206015627197,-99.0662873781117
478S8,R 478 478S8,MOCTEZUMA (METRO) - PLAZAS-ENEP 478S8,19.466154546655847,-99.05719024312734
197S1,R 197 197S1,AMPLIACIÓN CIUDAD LAGO - OCEANÍA (METRO) 197S1,19.46612918117528,-99.0406239108759
349S15,R 89 349S15,CUATRO CAMINOS (METRO) - EL ROSARIO (METRO) 349S15,19.466055652230057,-99.22250525905038
140S1,R 140 140S1,POPOTLA (METRO) - UNIDAD CTM EL ROSARIO 2 140S1,19.46590585035685,-99.18665202613234
122S6,R 122 122S6,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 122S6,19.465891421203803,-99.09092821348717
56S7,R 56 56S7,ODONTOLOGÍA - CHAPULTEPEC (METRO) 56S7,19.465843512151512,-99.11775637868197
406S4,R 122 406S4,PRADERA - DEPORTIVO 18 DE MARZO (METRO) 406S4,19.465820571207658,-99.09139718443208
196S28,R 196 196S28,EJE 3 - CUATRO CAMINOS (METRO) 196S28,19.465820340085997,-99.22492582342434
463S2,R 463 463S2,LA RAZA (METRO) - TACUBAYA (METRO) 463S2,19.465815336836616,-99.1417404459386
91S7,R 91 91S7,V. ARAGÓN AV. 608 - CHAPULTEPEC (METRO) 91S7,19.465775347244747,-99.11757176535566
593S2,R 275 593S2,BOSQUES DE ARAGÓN - POTRERO (METRO) 593S2,19.465737002751396,-99.06978643833712
16S6,R 16 16S6,BOULEVARD PUERTO AÉREO (METRO) - TACUBAYA (METRO) 16S6,19.465727996717828,-99.14149639431182
209S8,R 209 209S8,CHAPULTEPEC (METRO) - VALLE DORADO 209S8,19.46570868285254,-99.22458746674813
71S9,R 71 71S9,NORMAL (METRO) - POLITÉCNICO (METRO) 71S9,19.4656917637766,-99.17115273969236
510S7,R 18 510S7,CHAPULTEPEC (METRO) - DEPORTIVO OCEANÍA 510S7,19.46568295321248,-99.11729844700905
618S7,R 618 618S7,CUCHILLA - PROVIDENCIA 618S7,19.46563903117167,-99.06938270900066
593S7,R 275 593S7,BOSQUES DE ARAGÓN - POTRERO (METRO) 593S7,19.46561545964605,-99.08967651349282
262S2,R 262 262S2,VILLA DE ARAGÓN - VALLEJO 262S2,19.465606103140825,-99.07511385173687
463S1,R 463 463S1,LA RAZA (METRO) - TACUBAYA (METRO) 463S1,19.46558313582384,-99.13859500937535
275S1,R 275 275S1,BOSQUES DE ARAGÓN - POTRERO (METRO) 275S1,19.465555572784144,-99.0690039652522
283S10,R 275 283S10,BOSQUES DE ARAGÓN - POTRERO (METRO) 283S10,19.46550382075061,-99.0694879746269
