shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
125SH,19.42559558909027,-99.03342465085449,3220
125SH,19.426454051605138,-99.0367557529745,3221
125SH,19.426478088691702,-99.03685511724292,3222
125SH,19.426507100420064,-99.03697504597268,3223
125SH,19.427724178810934,-99.04165455502493,3224
125SH,19.428749764047595,-99.04568488228135,3225
125SH,19.428814402651152,-99.04594403002253,3226
125SH,19.428137095663022,-99.05350201248874,3227
125SH,19.4210792,-99.0583111,3228
125SH,19.420968639696365,-99.06322935602248,3229
125SH,19.42081809841741,-99.06872719517776,3230
125SH,19.418062380347816,-99.07418429128555,3231
125SH,19.418062380347816,-99.07418429128555,3232
126SH,19.534085248389772,-99.186748979339,3233
126SH,19.525271772281858,-99.19030163460305,3234
126SH,19.525237565179403,-99.19029839378949,3235
126SH,19.52504034527203,-99.19026615681022,3236
126SH,19.524744517885598,-99.1902210494517,3237
126SH,19.524310915379857,-99.19013744912986,3238
126SH,19.521366150275576,-99.1893419696698,3239
126SH,19.521218881778665,-99.18891019938602,3240
126SH,19.520517625942958,-99.18713373384493,3241
126SH,19.519961465368688,-99.1866339686255,3242
126SH,19.519284222405503,-99.18651083530203,3243
126SH,19.519247419067803,-99.18619765616022,3244
126SH,19.5190461,-99.1860651,3245
126SH,19.516863225466945,-99.18508028383827,3246
126SH,19.515458991722454,-99.18784920124915,3247
126SH,19.517557961080577,-99.18888013065748,3248
126SH,19.517533594557875,-99.19166636538175,3249
126SH,19.51751707333182,-99.19176276061724,3250
126SH,19.51288775056263,-99.19231170846199,3251
126SH,19.511771998445806,-99.19628552473178,3252
126SH,19.51114040984981,-99.19699263914842,3253
126SH,19.510712977235396,-99.19714322629564,3254
126SH,19.50856885674534,-99.19782799936831,3255
126SH,19.5004146,-99.1985255,3256
127SH,19.345579493645452,-99.06546915015066,3257
127SH,19.34472569590474,-99.06435089813341,3258
127SH,19.34251098409025,-99.06210110468545,3259
127SH,19.332152502683297,-99.06497837333575,3260
127SH,19.329236703818978,-99.06730822692872,3261
127SH,19.315059379668053,-99.07864400697319,3262
127SH,19.31419776162496,-99.07958539969907,3263
127SH,19.306096362768496,-99.0834558234038,3264
127SH,19.304837132818985,-99.08354361779446,3265
127SH,19.304541723654353,-99.08378265998314,3266
127SH,19.302938415488264,-99.08509754520645,3267
128SH,19.30896142305124,-99.06687985806012,3268
128SH,19.30977405470243,-99.06682223885156,3269
128SH,19.314555841825566,-99.06584721542795,3270
128SH,19.315177331515194,-99.0657129077668,3271
128SH,19.316208166123925,-99.06473684877048,3272
128SH,19.31582996508206,-99.06275123541289,3273
128SH,19.316638500000003,-99.05975319999999,3274
128SH,19.318658808884148,-99.0581517248378,3275
128SH,19.322046484861122,-99.05294720147927,3276
128SH,19.323861785441835,-99.04934470524137,3277
129SH,19.42271650641834,-99.13225392962974,3278
129SH,19.422827014603623,-99.12965715644381,3279
129SH,19.41766612153355,-99.12755094824573,3280
129SH,19.41376436912984,-99.12822185774436,3281
129SH,19.41358613080995,-99.1243437372144,3282
129SH,19.41369726651356,-99.11414702506768,3283
129SH,19.40891988930515,-99.11342891259042,3284
129SH,19.406377732108005,-99.1136845926368,3285
129SH,19.403243212013187,-99.1104668179714,3286
129SH,19.40032621636532,-99.10199284692655,3287
129SH,19.399907812549575,-99.09891933991649,3288
129SH,19.39815541751888,-99.09901499740722,3289
129SH,19.397225024616606,-99.09914364399151,3290
129SH,19.395553494543602,-99.09953299387664,3291
129SH,19.38901413782685,-99.10059395403482,3292
129SH,19.3827801951786,-99.1012030136695,3293
129SH,19.379980232450382,-99.09891186022774,3294
129SH,19.378687123872414,-99.09591093283748,3295
129SH,19.37936284450651,-99.0927448425315,3296
129SH,19.382644611977444,-99.08690237294759,3297
129SH,19.373492447640988,-99.07678083596288,3298
129SH,19.370646861186536,-99.07484636407025,3299
129SH,19.36531982921621,-99.06927266018945,3300
129SH,19.364626864681163,-99.06797133352734,3301
129SH,19.364096991535586,-99.06634029214491,3302
129SH,19.36396295463703,-99.06515437024092,3303
129SH,19.358842371374664,-99.05842324733985,3304
129SH,19.352275307581365,-99.05992139723234,3305
129SH,19.3468750575966,-99.06094837099016,3306
130SH,19.486343356738338,-99.12357609902708,3307
130SH,19.486520007481108,-99.1234310358505,3308
130SH,19.519069939474367,-99.0977733441974,3309
130SH,19.536370299334727,-99.07569650349153,3310
130SH,19.545485356175003,-99.07199135023176,3311
130SH,19.59695385795068,-99.0397581885889,3312
130SH,19.7132700688118,-98.97401675550296,3313
130SH,19.714097278941754,-98.9735755271961,3314
130SH,19.714184085000227,-98.97352985596565,3315
130SH,19.731702599395287,-98.97116627330317,3316
130SH,19.74073276959603,-98.97201307482624,3317
130SH,19.747617275408302,-98.97240571107568,3318
130SH,19.77244263773142,-98.97310933036003,3319
130SH,19.80994416589632,-98.97451081113766,3320
130SH,19.810994458195864,-98.97470090282812,3321
130SH,19.811702775622013,-98.97483233694025,3322
130SH,19.817720128547965,-98.97601944456363,3323
130SH,19.82637927478038,-98.97772340016336,3324
130SH,19.830450420903297,-98.9784919132479,3325
130SH,19.835570036627225,-98.97517096300668,3326
130SH,19.84808329468756,-98.97331391877593,3327
130SH,19.932228887778898,-98.88902635748076,3328
130SH,19.946814867836597,-98.87393156227782,3329
130SH,19.99514081484466,-98.83534874243422,3330
130SH,20.034894954906726,-98.79909476009468,3331
130SH,20.035869342631376,-98.79829163259876,3332
130SH,20.04071673076571,-98.79490435816797,3333
130SH,20.055144814030896,-98.78683663939687,3334
130SH,20.05610665961628,-98.7831790847782,3335
130SH,20.055950796579964,-98.78290235697833,3336
130SH,20.059029988529684,-98.77654682760662,3337
130SH,20.06048752659217,-98.77514460133861,3338
130SH,20.084539835063968,-98.76009943205598,3339
130SH,20.096723276300082,-98.75979299125761,3340
130SH,20.10458219018592,-98.75411907021895,3341
130SH,20.107807849700347,-98.75308027480462,3342
131SH,19.43193683172325,-99.11475398655999,3343
131SH,19.436909999352284,-99.10882969774612,3344
131SH,19.43354501710426,-99.10577347654282,3345
131SH,19.433829799999994,-99.106701,3346
131SH,19.434040798645444,-99.10671162559169,3347
131SH,19.434954800000003,-99.10670209999999,3348
131SH,19.444088806168647,-99.08930235903904,3349
131SH,19.453578855472717,-99.07528920615354,3350
131SH,19.4570543,-99.070506,3351
131SH,19.46098028860037,-99.06304319965056,3352
131SH,19.461367546990356,-99.06166204983772,3353
131SH,19.49102905123333,-99.0462490139469,3354
131SH,19.527973835236246,-99.03002616702557,3355
131SH,19.53424867743728,-99.02736323970771,3356
131SH,19.55197388439049,-99.01967392059154,3357
131SH,19.561547566916445,-99.0159285211922,3358
131SH,19.56298248359071,-99.01710923432941,3359
131SH,19.563624362627184,-99.01823392350015,3360
131SH,19.567979553990533,-99.02196699241627,3361
131SH,19.57194035421461,-99.0244952103151,3362
131SH,19.57434665897792,-99.02332050714432,3363
132SH,19.58966150489242,-99.26291528776886,3364
132SH,19.58821984719033,-99.26175152210386,3365
132SH,19.585716182284838,-99.2567483808718,3366
132SH,19.580799088358823,-99.25430927789914,3367
132SH,19.580257670107674,-99.25426644960302,3368
132SH,19.577627558596404,-99.25225876171346,3369
132SH,19.576813194936545,-99.25162555598288,3370
132SH,19.57098885601568,-99.2515418116923,3371
132SH,19.573116541480747,-99.25319533616131,3372
132SH,19.572043541485108,-99.25436403251443,3373
132SH,19.567650352727963,-99.25212407178772,3374
132SH,19.567052251039062,-99.2519429670687,3375
132SH,19.564736237774117,-99.25274044164894,3376
132SH,19.564014350529717,-99.25274237382536,3377
132SH,19.5637011,-99.2513044,3378
132SH,19.562185129360195,-99.24923072299286,3379
132SH,19.554130381274323,-99.24188959581939,3380
132SH,19.552612263752355,-99.24110030314121,3381
132SH,19.552561734684268,-99.24107525662988,3382
132SH,19.55193593248853,-99.24076964945378,3383
132SH,19.550980490962303,-99.24029593643009,3384
132SH,19.548254456701947,-99.23808480948033,3385
132SH,19.543380178185476,-99.23468096932137,3386
132SH,19.532800126373576,-99.22542468998441,3387
132SH,19.53187747827769,-99.22497817160347,3388
132SH,19.528220324110688,-99.22377985020591,3389
132SH,19.524184819370927,-99.22682468128541,3390
132SH,19.508975640628623,-99.2368086986463,3391
132SH,19.506736984466862,-99.23695314332552,3392
132SH,19.505765382233246,-99.23696618192709,3393
132SH,19.498298865230733,-99.23722825475346,3394
132SH,19.496944099526257,-99.23706657681294,3395
132SH,19.48256501415366,-99.23363952026172,3396
132SH,19.476981322696908,-99.23073405868936,3397
132SH,19.475677660787674,-99.23005852030904,3398
132SH,19.468498563327856,-99.2263211727983,3399
132SH,19.466982727162407,-99.22552268187998,3400
132SH,19.464096730347425,-99.2240312295453,3401
132SH,19.458946044285934,-99.22131812517016,3402
132SH,19.4349669,-99.211937,3403
132SH,19.419995093514586,-99.19545849693516,3404
132SH,19.410758415281055,-99.19410230088832,3405
132SH,19.407513603944327,-99.19369748690872,3406
132SH,19.39912820032447,-99.19533654165296,3407
133SH,19.397748699999998,-99.0586139,3408
133SH,19.397392316729757,-99.05865280192285,3409
133SH,19.39435761008835,-99.0590283503552,3410
133SH,19.386483482110947,-99.060365334819,3411
133SH,19.385113814255572,-99.0605785449062,3412
133SH,19.38393992531281,-99.06077721337418,3413
133SH,19.376213697213778,-99.06177433222014,3414
133SH,19.3769091586044,-99.06589062306973,3415
133SH,19.376328787909802,-99.0672299642686,3416
133SH,19.375539049340276,-99.06738004520317,3417
133SH,19.37349552839533,-99.06861555088358,3418
133SH,19.372643611769487,-99.07057168370858,3419
133SH,19.37255440124525,-99.07078344022845,3420
133SH,19.372362801970876,-99.07129897919832,3421
133SH,19.37191094596849,-99.07491459923115,3422
133SH,19.370245816878764,-99.07482165779909,3423
133SH,19.369910510757343,-99.07481576466776,3424
133SH,19.369131122800574,-99.07479813325375,3425
133SH,19.368434644505463,-99.07478908990917,3426
133SH,19.366937445197603,-99.07472696268178,3427
133SH,19.36319163374578,-99.07457168157595,3428
133SH,19.36244643813613,-99.07927733847245,3429
133SH,19.362490652116573,-99.07942623844284,3430
133SH,19.363101550945707,-99.08131266574208,3431
133SH,19.362496833519504,-99.08373251939042,3432
133SH,19.358668680401998,-99.0855100083976,3433
133SH,19.358528393297462,-99.08936215667764,3434
133SH,19.358614056713513,-99.09008828257693,3435
133SH,19.35843724657154,-99.09099035718836,3436
134SH,19.443418867100238,-99.16778192435066,3437
134SH,19.44280111736711,-99.16933396095601,3438
134SH,19.444355208203433,-99.17400982371569,3439
134SH,19.444754114992353,-99.17715484640748,3440
134SH,19.44519907822737,-99.18033190193665,3441
134SH,19.445752306853823,-99.18463040173745,3442
134SH,19.445920259813686,-99.18590678671318,3443
134SH,19.446173243729625,-99.18783238999052,3444
134SH,19.446457707224,-99.18999999640931,3445
134SH,19.44657623411912,-99.19097124432263,3446
134SH,19.446767900402502,-99.19245466366239,3447
134SH,19.44694310170017,-99.19389266173849,3448
134SH,19.44702748581391,-99.19449298815158,3449
134SH,19.447038531151993,-99.19456886612711,3450
134SH,19.447304376353305,-99.19654371708775,3451
134SH,19.447551318216494,-99.19843954474793,3452
134SH,19.447607064393242,-99.19877663904481,3453
134SH,19.441469575441364,-99.20069975026408,3454
134SH,19.441042959731373,-99.20082101936721,3455
134SH,19.438924153765846,-99.20092743657828,3456
134SH,19.438480500000004,-99.20113549999999,3457
134SH,19.43878941219062,-99.20739130900539,3458
134SH,19.438800541033608,-99.20832636077756,3459
135SH,19.36218916221595,-99.27613731818288,3460
135SH,19.362468575437692,-99.27514834425388,3461
135SH,19.364161576256123,-99.27095647194113,3462
135SH,19.3650511989808,-99.26913283350783,3463
135SH,19.36868597797979,-99.26253126844547,3464
135SH,19.369686852560733,-99.26162196537194,3465
135SH,19.374597263863443,-99.2573909810984,3466
135SH,19.377893111329385,-99.25053455885437,3467
135SH,19.379252264690194,-99.24640018210013,3468
135SH,19.380181988421946,-99.24365227874814,3469
135SH,19.38067763467753,-99.24223083827836,3470
135SH,19.380866045025968,-99.2417793128585,3471
135SH,19.381147615654395,-99.2412095530641,3472
135SH,19.382022469476983,-99.23933252127736,3473
135SH,19.38325474806389,-99.23517000315944,3474
135SH,19.386789934097866,-99.22275445718809,3475
135SH,19.387345699999997,-99.220692,3476
135SH,19.386701409576073,-99.21820549283042,3477
135SH,19.387674685142656,-99.21533899434459,3478
135SH,19.390607286230992,-99.20746140048425,3479
135SH,19.3905836,-99.20699429999999,3480
135SH,19.390207364563356,-99.20587084664407,3481
135SH,19.389890295990256,-99.20504863157187,3482
135SH,19.389907147314855,-99.20318324545939,3483
135SH,19.38955358141359,-99.19058201307665,3484
135SH,19.38930990827953,-99.1882150471306,3485
135SH,19.3887469026138,-99.18276074798037,3486
135SH,19.391394829755686,-99.17724627927947,3487
135SH,19.3924164607069,-99.17649816617941,3488
136SH,19.526200358133725,-99.2711555554496,3489
136SH,19.5243864487014,-99.27020113298485,3490
136SH,19.525139173662552,-99.26904311752129,3491
136SH,19.52103599812903,-99.2680986122838,3492
136SH,19.518916580830354,-99.25799264324903,3493
136SH,19.51938072569998,-99.25579229121917,3494
136SH,19.519405858482614,-99.25545378871932,3495
136SH,19.519655409843853,-99.25423897434882,3496
136SH,19.519452590246118,-99.25302916841574,3497
136SH,19.518358518471267,-99.25049851219609,3498
136SH,19.518170862360453,-99.25001371972725,3499
136SH,19.51811924511781,-99.2498739705358,3500
136SH,19.518154400000004,-99.24799739999999,3501
136SH,19.508992191677144,-99.23680633101714,3502
136SH,19.50710685597705,-99.2369392945937,3503
136SH,19.50479821799435,-99.23529157524509,3504
136SH,19.499753739362188,-99.2357612914341,3505
136SH,19.499877456534065,-99.23091494190511,3506
136SH,19.497644413797875,-99.2253881426062,3507
136SH,19.49502303006198,-99.2214834040509,3508
136SH,19.49443415589731,-99.22060600457226,3509
136SH,19.49282476947852,-99.21664673242554,3510
136SH,19.501924,-99.20447449999999,3511
136SH,19.50354708587199,-99.20155760502138,3512
137SH,19.2643999151296,-99.10409304909335,3513
137SH,19.2643999151296,-99.10409304909335,3514
137SH,19.264389199999997,-99.1040956,3515
137SH,19.264535889815576,-99.10483966588174,3516
137SH,19.26472289455043,-99.10568104138775,3517
137SH,19.265983841409845,-99.11474934073715,3518
137SH,19.266010864896472,-99.11486402258517,3519
137SH,19.266401471050983,-99.11683913449352,3520
137SH,19.26693946001086,-99.1193752402563,3521
137SH,19.26736677877176,-99.12140577837478,3522
137SH,19.268133249633614,-99.12494904590137,3523
137SH,19.268133249633614,-99.12494904590137,3524
137SH,19.268138024395213,-99.12497311350789,3525
137SH,19.268198730170994,-99.12527910782521,3526
137SH,19.26820155202402,-99.12529333176195,3527
137SH,19.268540166537775,-99.12694837404497,3528
137SH,19.268549834104558,-99.12698739958358,3529
137SH,19.268661298810617,-99.12731556668332,3530
137SH,19.279302859356054,-99.13307720445339,3531
137SH,19.279919261216428,-99.13379560659898,3532
137SH,19.280391238354408,-99.13461807628369,3533
137SH,19.280535960725278,-99.1353050993021,3534
137SH,19.28082149489368,-99.13651535534176,3535
137SH,19.280838135808064,-99.13658320361662,3536
137SH,19.280852171843353,-99.1366404313781,3537
137SH,19.280995869120233,-99.1372263190514,3538
137SH,19.28286444910124,-99.13960074594489,3539
137SH,19.283500515291163,-99.14034646484198,3540
137SH,19.283697645981373,-99.140578386157,3541
137SH,19.284225767768074,-99.14120484734366,3542
137SH,19.286520979364877,-99.14394377799327,3543
137SH,19.28821031066935,-99.14593014861855,3544
137SH,19.2889581121907,-99.14681284320166,3545
137SH,19.28898876869471,-99.1468490300059,3546
137SH,19.2890358706335,-99.14690462897275,3547
137SH,19.289301823252362,-99.14721856100397,3548
137SH,19.289393478806055,-99.14732296720919,3549
137SH,19.28947763612956,-99.14740886045901,3550
137SH,19.2963995402124,-99.15053713839086,3551
137SH,19.2973135362046,-99.15052061154489,3552
138SH,19.47726109601379,-99.13127913571219,3553
138SH,19.478179922256,-99.12490416447544,3554
138SH,19.479048425427887,-99.12177400882314,3555
138SH,19.477398183911202,-99.11740787888775,3556
138SH,19.474545810771538,-99.10974500348377,3557
138SH,19.471651514357568,-99.10409821035508,3558
138SH,19.470070964464462,-99.10101328952989,3559
138SH,19.469468201708835,-99.09982369697309,3560
138SH,19.468850994956888,-99.09861138900621,3561
138SH,19.468505318577048,-99.09794802764306,3562
138SH,19.46816724797549,-99.09727638246349,3563
138SH,19.46537445090997,-99.08961116143844,3564
138SH,19.465255194071126,-99.08867857493425,3565
138SH,19.465151035335754,-99.08781874071879,3566
138SH,19.465029948711596,-99.08658159144716,3567
138SH,19.4651900689022,-99.07538426065487,3568
138SH,19.46475064095969,-99.06622549607324,3569
